Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1925244001222897915,https://x.com/Nick710122/status/1925244001222897915,"@madeinbajor Usar penetro(sim, é nome de remédio) para inalação, tomar Tylenol sinus e, em último caso se não resolver, antibiótico 😬",0,0,0,0,3,"May 21, 2025 at 05:35 PM"
1925242883717644296,https://x.com/kittsundere/status/1925242883717644296,o único pecado de chover o dia todo aqui é que eu n controlo meu sono e ainda mais tomando antibiótico nesse momento ✌🏻 o soninho vem FORTE,0,0,0,0,49,"May 21, 2025 at 05:30 PM"
1925241187696279628,https://x.com/NTankeiOBostil/status/1925241187696279628,"@jacaroncio @MaykonCava @FIGHTZINCLUB Vc é mto burro, cara, comparar algo q o corpo usa em  seu metabolismo normal, algo q o próprio ser humano e outros animais evoluiram para lidar e até mesmo armazenar para períodos deficitários (vit lipossolúveis), com antibiótico. Vc é um caso sem esperança.",0,0,1,0,5,"May 21, 2025 at 05:24 PM"
1925239979942330478,https://x.com/flaviacmoraes/status/1925239979942330478,Que mané tomar antibiótico!,1,0,1,0,43,"May 21, 2025 at 05:19 PM"
1925239885566185596,https://x.com/bxllv__/status/1925239885566185596,ansiosa p tomar meu antibiótico,0,0,0,0,24,"May 21, 2025 at 05:18 PM"
1925236990212989118,https://x.com/v_s4ntss/status/1925236990212989118,antibiótico só que de 48 horas,0,0,0,0,6,"May 21, 2025 at 05:07 PM"
1925236056007246263,https://x.com/jacaroncio/status/1925236056007246263,@NTankeiOBostil @MaykonCava @FIGHTZINCLUB na sua lógica ta tudo bem tomar antibiótico sem receita só pq tu não tem como ir no médico confirmar o que tu tem? Isso é ciência pra você?,0,0,1,0,14,"May 21, 2025 at 05:03 PM"
1925233983589073388,https://x.com/mcuesoka06/status/1925233983589073388,"@xsaezll Uff! Mi Doctor esta es la cadena alimenticia de los depredadores humanos de siempre y todos esos están en la clasificación de bacterias y lo peor de todo, teniendo el antibiótico entre los flagelo y cilios de las mismas bacterias🤨😡🇵🇦😡🤨",1,0,0,0,42,"May 21, 2025 at 04:55 PM"
1925232941958897981,https://x.com/Off_Luci/status/1925232941958897981,@ViniPessoa4 2 antibiótico 1 antiinflamatório na mente,0,0,0,0,24,"May 21, 2025 at 04:51 PM"
1925231362463637764,https://x.com/AbreuLimax/status/1925231362463637764,"@marinalimax Mary, fiquei tbm, mas tomei muito antibiótico e paracetamol e melhorei mas, demorou um tempinho, vc tá se cuidando direitinho?🥺💖",0,0,1,0,46,"May 21, 2025 at 04:45 PM"
1925229781437624554,https://x.com/ThaisValentim8/status/1925229781437624554,"É antibiótico, anti-inflamatório, chá, o carai e não melhoro",0,0,0,0,7,"May 21, 2025 at 04:38 PM"
1925229052132044979,https://x.com/_lonelys0ul/status/1925229052132044979,"Tomando antibiótico, DE NOVO
Gente, não aguento mais mesmo, se eu sumir daqui por 2 dias pode ter certeza que eu me matei
Tô muito cansada de sentir dor, juro pra vocês",1,0,1,0,74,"May 21, 2025 at 04:35 PM"
1925227767081185346,https://x.com/neptunya_/status/1925227767081185346,uma das maiores lições da escola foi nunca tomar antibiótico sem prescrição médica à risca… plmds vejo gnt tomando e tenho uma reação igual à ver um cracudo na rua,3,0,1,0,67,"May 21, 2025 at 04:30 PM"
1925227763725742154,https://x.com/griidsf/status/1925227763725742154,"Comecei a usar budesonida, se meu nariz não descongestionar vou ter que ir no ps pra entrar com antibiótico pq não é possíveeel!!!!",0,0,0,0,20,"May 21, 2025 at 04:30 PM"
1925226539987218716,https://x.com/jwliagrazy/status/1925226539987218716,@1leandrinhoo @brepassosss é craro que sim so esperem eu terminar os 7 dias do antibiótico que vou acabar com a cerveja do mundo com vcs,1,0,0,0,26,"May 21, 2025 at 04:25 PM"
1925226472257507770,https://x.com/Carlos_Henriqqq/status/1925226472257507770,@sata_nays Na dm mesmo ou prefere que coloque aqui nos comentários?,1,0,1,0,23,"May 21, 2025 at 04:25 PM"
1925226259799322950,https://x.com/nonathaliaverso/status/1925226259799322950,não aguento mais tomar antibiótico e me sentir um lixo ameba,0,0,0,0,13,"May 21, 2025 at 04:24 PM"
1925226182879891874,https://x.com/ryukkyaa/status/1925226182879891874,Não quero nunca mais tomar antibiótico na minha vida pqp,0,0,0,0,7,"May 21, 2025 at 04:24 PM"
1925225425187352937,https://x.com/raquel_souza99/status/1925225425187352937,"fuu falar que tô tomando antibiótico e nat: “pois pode parar, que eu já comprei tua heineken e corona” eu amo muito po kkkkk",1,0,0,0,15,"May 21, 2025 at 04:21 PM"
1925225400176718087,https://x.com/miroustars/status/1925225400176718087,"@Malludoed01 Eu não consigo ter energia pra interagir muito pois me sobrecarrega, por causa da faculdade eu sumo. Respondo igual antibiótico de 12 em 12h kkkkk",0,0,0,0,5,"May 21, 2025 at 04:21 PM"
1925224529015558630,https://x.com/mustaGOD/status/1925224529015558630,@vanagouveia Se eu ganhasse 1 real para cada receita de antibiotico para paciente com gripe que eu vejo. 🤢,0,0,0,0,26,"May 21, 2025 at 04:17 PM"
1925222905614344289,https://x.com/LordeVarudo/status/1925222905614344289,"@madeinbajor Tenho cronica bacteriana, só sai com antibiótico, inalação de clenyl e tomando bastante água",0,0,0,0,15,"May 21, 2025 at 04:11 PM"
1925222742418170288,https://x.com/eubiggod/status/1925222742418170288,antibiotico bissexual https://t.co/7SPQrgourP,2,0,0,0,18,"May 21, 2025 at 04:10 PM"
1925222630119874635,https://x.com/NaniChemello/status/1925222630119874635,"@LuizBreche Ainda não, entrando com antibiótico hoje",2,0,1,0,70,"May 21, 2025 at 04:10 PM"
1925221102210416926,https://x.com/onzefahrenheit/status/1925221102210416926,Quanto tempo depois de parar de tomar o antibiótico pode beber? Pedi folga esse final de semana pra descansar e to querendo meter o louco já. Eu to 100% dessa merda dessa tosse? Não. Mas eu MEREÇO DESCANSO,0,0,0,0,6,"May 21, 2025 at 04:04 PM"
1925220829786230786,https://x.com/ILSORRISODIMAR1/status/1925220829786230786,"Richiesta di preghiera 

Sono Livia,
chiedo preghiere per er la salute di Rodolfo... non trovano l'antibiotico per curare la sua polmonite
#salute #pazienza #malattia https://t.co/UzTipbBofW",21,3,1,0,98,"May 21, 2025 at 04:03 PM"
1925219384433221659,https://x.com/pautinybox/status/1925219384433221659,Bueno me mandaron con un antibiotico pa la casa en resumen todavia no se recuperan mis cuerdas vocales y encima me dio un cuadro de sinusitis https://t.co/7UGAGljYtF,0,0,0,0,24,"May 21, 2025 at 03:57 PM"
1925217821895635402,https://x.com/ExbondO/status/1925217821895635402,@martincarrizo_ @DemNaya igual porque la viral te baja las defensas y te va a agarrar una bacteriana si hay fiebre : antibiotico,0,0,0,0,41,"May 21, 2025 at 03:51 PM"
1925217291710476433,https://x.com/Aurorasmile13/status/1925217291710476433,"@Dosonliri7 Ne ho girate cinque di medici 
Tra cui guardia medica 
Mi hanno dato cure blande che non mi hanno dato nessun risultato
Dicevano assolutamente no l'antibiotico 
Oggi invece me ne hanno prescritto la dose doppia 🤦🏼‍♀️
Non so manco più se fidarmi",1,0,1,0,7,"May 21, 2025 at 03:49 PM"
1925216167972524514,https://x.com/wabnersilva/status/1925216167972524514,@madeinbajor Só antibiótico....rs,0,0,0,0,2,"May 21, 2025 at 03:44 PM"
